509,387
509,387
510,387
509,388
510,388
509,388
509,387
510,388
509,388
510,388
509,387
510,387
509,388
510,388
509,388
510,387
510,388
509,388
510,388
509,387
509,387
510,388
509,388
510,388
509,388
510,387
509,387
509,387
510,387
509,388
509,388
510,387
509,387
510,387
509,388
510,387
509,387
509,387
510,388
509,387
509,387
510,387
509,387
510,387
509,387
509,388
510,387
509,387
510,388
509,387
509,387
510,387
509,387
510,387
509,387
509,387
510,387
509,387
509,387
510,387
509,388
510,387
509,387
510,387
509,387
510,388
509,387
509,385
509,381
509,377
508,371
504,334
499,309
492,291
486,274
476,249
465,229
459,220
448,202
432,183
426,175
410,159
401,153
383,138
366,126
356,120
336,111
317,103
306,99
295,96
273,92
261,91
236,88
210,89
196,90
167,95
136,102
117,108
122,106
120,107
121,107
120,107
121,107
120,107
121,107
120,107
120,107
121,107
120,107
120,107
120,107
120,107
120,107
120,107
120,107
120,107
120,108
120,107
120,107
120,107
120,107
120,107
120,107
119,107
120,107
119,107
120,107
120,108
119,108
120,108
119,108
119,107
119,107
119,108
119,108
133,105
155,101
184,98
200,98
216,97
244,96
260,98
287,103
300,106
323,112
335,116
356,126
377,138
394,149
401,156
409,162
424,177
439,193
447,202
453,211
465,230
476,249
486,271
490,282
497,306
500,330
504,342
506,364
507,375
507,386
508,388
509,387
508,389
509,389
508,389
508,388
508,388
509,388
508,388
508,388
509,388
509,388
509,388
509,388
510,388
510,388
510,389
509,387
510,388
510,388
510,388
510,388
510,388
510,388
510,387
510,387
510,388
511,387
510,387
510,388
510,387
510,387
510,388
510,387
510,388
510,387
510,387
510,387
510,387
510,388
510,387
510,383
509,380
506,354
504,335
501,321
497,307
490,285
486,272
482,261
473,242
466,231
460,222
448,204
441,194
426,177
411,161
393,146
384,138
366,126
357,120
338,110
318,102
307,99
286,93
275,92
252,89
239,88
226,88
200,89
184,91
156,97
138,100
116,107
122,106
120,106
121,106
120,106
121,106
121,106
121,106
121,106
121,106
121,107
121,107
120,107
121,107
121,107
120,107
120,107
120,107
120,107
120,107
120,107
120,107
120,107
120,107
120,107
120,107
120,107
120,107
120,107
120,107
120,107
120,108
120,107
119,107
120,108
120,107
120,107
120,107
120,107
120,107
120,108
120,108
129,106
151,102
168,99
181,97
212,97
228,96
257,97
272,100
296,105
309,108
332,115
343,120
354,126
374,137
383,143
398,154
407,161
423,176
430,184
438,192
451,209
458,218
469,237
475,248
485,268
489,280
496,303
499,316
502,327
503,338
506,359
506,371
507,386
507,387
508,387
508,387
509,386
508,388
508,388
508,388
508,388
508,387
508,387
508,387
508,387
509,387
508,387
508,386
508,387
508,387
508,386
508,387
509,386
508,386
508,386
509,387
508,387
509,386
508,386
509,386
508,386
508,386
508,386
508,386
508,386
508,386
508,386
508,386
509,386
509,386
508,386
508,386
508,386
509,386
509,386
508,379
508,373
505,339
502,323
498,309
492,287
482,263
474,245
469,235
462,225
456,215
444,198
436,187
421,171
413,163
397,148
387,141
379,134
360,122
341,112
330,107
311,100
288,94
278,92
256,89
243,88
217,89
203,90
188,91
159,96
129,104
116,108
123,106
121,106
121,106
122,106
121,106
121,106
121,106
121,106
121,106
121,106
121,106
121,106
121,106
120,106
120,107
121,107
121,107
120,107
121,107
120,106
120,106
120,106
120,107
120,107
120,106
120,107
120,107
120,106
120,107
120,106
120,107
120,106
120,107
120,107
120,107
120,107
120,107
120,107
120,107
120,107
120,107
124,107
146,102
165,100
178,99
208,96
225,96
239,97
267,99
294,104
306,107
329,114
341,119
352,124
371,136
382,142
390,148
405,160
421,174
429,182
436,191
443,198
456,216
469,236
474,246
484,266
488,277
495,300
499,313
502,324
504,346
505,357
507,378
507,386
507,387
508,386
507,387
508,386
508,387
508,387
508,386
508,387
509,387
508,387
509,387
509,387
509,387
509,387
508,387
509,387
508,387
509,387
509,386
508,387
509,387
509,386
509,386
509,386
509,386
510,386
509,386
509,386
510,387
509,385
509,386
509,386
510,386
509,386
509,386
509,386
510,386
509,386
509,386
509,386
509,386
510,386
509,385
508,383
508,375
507,361
505,341
502,325
498,310
492,291
487,277
479,257
474,247
469,237
457,217
451,208
444,198
430,181
423,172
414,164
399,150
389,143
372,130
362,123
343,113
333,108
312,100
291,94
281,92
258,89
245,89
219,88
205,89
178,92
148,98
131,103
121,107
124,105
122,105
122,106
122,106
122,106
122,106
122,106
122,106
122,106
121,106
121,106
122,106
121,106
122,106
121,106
122,106
121,106
121,106
121,106
121,106
121,107
121,107
121,107
121,106
121,107
122,107
121,107
121,107
121,106
121,107
121,107
121,107
121,107
121,107
121,107
121,107
120,107
120,107
121,107
120,107
123,107
141,104
162,100
189,97
220,96
235,96
264,99
279,102
302,107
315,110
326,114
348,124
370,134
379,139
395,150
403,156
410,164
426,179
434,188
448,204
454,213
467,232
473,243
482,262
487,274
494,297
496,309
499,320
503,342
505,353
506,365
506,385
507,386
507,386
507,386
507,387
507,387
508,386
507,387
508,387
508,386
509,386
508,387
508,387
508,387
508,387
509,387
508,387
508,387
508,387
508,387
509,387
508,386
508,387
509,387
508,386
508,386
508,386
508,387
508,387
508,387
508,387
508,387
508,386
508,386
508,386
508,386
508,386
508,386
508,386
508,386
508,386
508,386
508,386
508,386
508,383
507,381
507,366
506,347
500,319
499,312
494,294
489,281
481,260
477,251
472,241
466,230
453,211
447,201
433,184
418,166
410,159
401,151
383,137
373,131
364,125
345,114
335,109
315,101
304,98
283,93
271,91
260,90
236,89
223,88
196,90
181,92
167,94
136,102
120,107
124,106
123,106
123,106
123,106
123,106
122,106
122,106
122,106
123,106
122,106
122,107
122,106
122,106
122,106
122,106
122,106
122,106
122,106
121,106
121,106
121,106
122,107
122,106
121,106
121,106
121,107
122,107
122,106
121,107
122,107
121,107
122,107
121,106
121,107
122,107
121,107
122,107
122,107
121,106
121,107
121,107
122,107
135,104
157,100
185,97
202,96
231,96
246,96
274,101
288,104
311,109
323,113
335,118
346,123
368,134
385,145
393,151
410,164
418,172
432,187
440,195
447,204
454,213
466,231
472,242
481,262
489,284
493,296
497,307
499,319
502,340
504,351
506,373
506,385
507,386
507,387
507,386
507,386
508,386
508,387
508,388
508,388
508,388
508,387
508,387
508,387
508,387
508,387
508,387
508,387
508,387
509,387
508,387
508,387
508,386
508,387
508,387
508,386
508,387
508,387
508,386
508,386
508,386
508,386
508,386
508,386
508,386
508,386
508,386
508,386
508,386
508,386
508,386
508,386
508,386
508,386
508,386
508,386
508,386
508,386
508,386
508,386
508,386
508,385
508,386
508,385
508,386
508,385
508,386
508,386
509,385
508,386
508,386
508,385
508,386
508,386
508,385
508,385
508,386
508,386
508,385
508,385
508,385
508,386
508,386
508,386
508,386
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
507,385
507,385
507,385
507,385
507,385
507,385
507,385
507,385
507,385
508,385
507,385
507,385
507,385
507,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
508,385
